src	mt	ref	tags	mt4word	score	z_score	error_words
Kohtueelse menetluse käigus pakkus Prokuratuur Kenderile kahel korral lõpetada kriminaalasi kokkuleppemenetluses, kuid Kender keeldus.	In pre-trial proceedings, the Public Prosecutor's Office offered Kender twice to end the criminal case in an agreement but Kent refused.	"In pre-trial proceedings , the Public Prosecutor 's Office offered Kender twice to end the criminal case in an agreement but Kender refused .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK	In pre-trial proceedings , the Public Prosecutor 's Office offered Kender twice to end the criminal case in an agreement but Kent refused . <EOS>	58.16666666666666	0.0443233206548973	Kent
Afganistanis Helmandi provintsis Lashkargāh' linnas New Kabul Banki kontori juures toimunud autopommi plahvatuses hukkus vähemalt 30 inimest.	At least 30 people were killed by the explosion of the car bomb at the office of New Kabul Bank in Helmand Province of Lashkargāh in Afghanistan.	"At least 30 people were killed by the explosion of the car bomb at the office of New Kabul Bank in the town of Lashkargāh , Helmand Province , in Afghanistan .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK OK BAD OK OK OK	At least 30 people were killed by the explosion of the car bomb at the office of New Kabul Bank in Helmand Province of Lashkargāh in Afghanistan . <EOS>	79.66666666666667	0.3899619979219199	Helmand, Province, in
Harikult püstitati need linna keskele turuplatsi äärde.	Rarely were they placed on the middle of the city's market plate.	"Usually they placed on the middle of the city 's , on the edge of the market place .
"	BAD BAD OK OK OK OK OK OK OK OK OK BAD BAD OK OK	Rarely were they placed on the middle of the city 's market plate . <EOS>	21.166666666666668	-1.3702211555311994	Rarely, were, market, plate
Pärast 1541. aastat ehitati värava kaitseks Liivi jõe poolsesse nurka ümmargune suurtükitorn.	After 1541, the gates were built to protect the North Pole of the Gulf of Riga.	"After 1541 , a circular cannon tower was built in the corner towards the Liivi river to protect the gate .
"	OK OK OK BAD BAD BAD OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK	After 1541 , the gates were built to protect the North Pole of the Gulf of Riga . <EOS>	32.666666666666664	-1.4378797982490186	the, gates, were, to, protect, the, North, Pole, of, the, Gulf, of, Riga
Siin me ei taha öelda, nagu oleks refleksioon implitsiitselt juba olemas ning otsustustel juba oleks üldised implikatsioonid.	Here we do not want to say that the reflex is meaningfully already present and decisions already have general implications.	"Here we do not want to say that reflexion already exists implicitly and decisions already have general implications .
"	OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD OK OK OK OK OK OK OK OK	Here we do not want to say that the reflex is meaningfully already present and decisions already have general implications . <EOS>	74.0	0.4187283092458655	the, reflex, is, meaningfully, already, present
Austraalia Victoria osariigis varises kokku Ballarati kullakaevanduse šaht.	The Basin of gold was stolen in the Australian State of Victoria in Ballarard.	"The shaft of the Ballart gold mine collapsed in the Australian State of Victoria .
"	OK BAD OK BAD BAD BAD OK OK OK OK OK OK BAD BAD OK OK	The Basin of gold was stolen in the Australian State of Victoria in Ballarard . <EOS>	33.666666666666664	-1.275166086334588	Basin, gold, was, stolen, in, Ballarard
Valitsus amnesteeris hiljem kõik 114 riigipöördekatses osalenut ja valitsuse otsus sai ka kohtu heakskiidu.	The government subsequently amalgamated all 114 participants in the coup d'état, and the government's decision was also approved by the Court.	"The government subsequently arrested all 114 participants in the coup d 'état , and the government 's decision was also approved by the Court .
"	OK OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	The government subsequently amalgamated all 114 participants in the coup d 'état , and the government 's decision was also approved by the Court . <EOS>	64.0	0.1532465349127358	amalgamated
Üldiselt ju ei tee mingit laadi akti aseaineks olemine midagi seda laadi aktiks.	In general, being an act of any kind does nothing to do with this kind of act.	"In general , being a substitute for a certain kind of act does make anything this kind of act .
"	OK OK OK OK BAD BAD BAD BAD OK BAD BAD BAD BAD BAD OK OK OK OK OK OK	In general , being an act of any kind does nothing to do with this kind of act . <EOS>	89.66666666666667	0.7855870424452661	an, act, of, any, does, nothing, to, do, with
Idapiiride kaitsmise asemel otsustas Michael VIII keisririiki lääne suunas laiendada, kuid saavutas vaid lühiajalist edu.	Instead of protecting the Eastern borders, Michael VIII decided to extend the Western frontier, but only achieved short-term success.	"Instead of protecting the Eastern borders , Michael VIII decided to expand the Empire to the West , but only achieved short-term success .
"	OK OK OK OK OK OK OK OK OK OK OK BAD OK BAD BAD OK OK OK OK OK OK OK OK	Instead of protecting the Eastern borders , Michael VIII decided to extend the Western frontier , but only achieved short-term success . <EOS>	92.0	1.0099266340711646	extend, Western, frontier
"Ta oli vennale öelnud ""nad tahavad, et ma nälga sureksin, ma siis suren nälga""."	He had said to the brother 'they want me to die of hunger, then I will die of hunger'.	"He had said to his brother , ' They want me to die of hunger , so I will die of hunger ' .
"	OK OK OK OK BAD OK BAD BAD OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK	He had said to the brother ' they want me to die of hunger , then I will die of hunger ' . <EOS>	94.33333333333331	0.8822177840520734	the, ', they, then
Chaim Kaplan jutustab, kuidas Łódźis sundisid natsid üht rabi toorarullile sülitama.	Chaim Kaplan is telling us how, in Łódź, one rab was forced to bury on the raw material.	"Chaim Kaplan is telling us how , in Łódź , one rabbi was forced by the Nazis to spit on a Torah scroll .
"	OK OK OK OK OK OK OK OK OK OK OK BAD OK OK BAD BAD OK BAD BAD BAD OK OK	Chaim Kaplan is telling us how , in Łódź , one rab was forced to bury on the raw material . <EOS>	14.5	-1.4221602374727038	rab, to, bury, the, raw, material
Kui 22. juunil 1941 puhkes sõda Nõukogude Liidu ja Saksamaa vahel, hoogustus metsavendade tegevus.	When the war between the Soviet Union and Germany broke out on 22 June 1941, the actions of the forest brothers were stepped up.	"When the war between the Soviet Union and Germany broke out on 22 June 1941 , the actions of the forest brothers were stepped up .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	When the war between the Soviet Union and Germany broke out on 22 June 1941 , the actions of the forest brothers were stepped up . <EOS>	94.66666666666669	0.8295825327351395	
Vedela terasemassi all hukkus kolmkümmend kaks ja sai vigastada veel kaks tehasetöölist.	Under the Vedela steel mass, thirty-two people died and two more plant workers were injured.	"Thirty-two people died and two more plant workers were injured under the liquid steel mass .
"	BAD BAD BAD BAD BAD BAD BAD OK OK OK OK OK OK OK OK OK BAD OK	Under the Vedela steel mass , thirty-two people died and two more plant workers were injured . <EOS>	67.66666666666667	0.2092585309895409	Under, the, Vedela, steel, mass, ,, thirty-two, .
Kreeka üksused korraldasid Albaania lõunaosas sõjalisi õppusi.	The Greek forces organised military exercises in the south of Albania.	"The Greek forces organised military exercises in the south of Albania .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK	The Greek forces organised military exercises in the south of Albania . <EOS>	90.33333333333331	0.8593366366337097	
Kuningliku Preisimaa protestantidele anti usuvabadus, Friedrich Wilhelm pidi oma vallutused Rootsi Pommeris Rootsile tagastama.	Protestants from the Royal Prussia were given religious freedom, Friedrich Wilhelm had to return his conquest to Sweden in Pomerania.	"Protestants of the Royal Prussia were given religious freedom , Friedrich Wilhelm had to return his conquests in Swedish Pomerania to Sweden .
"	OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD OK OK	Protestants from the Royal Prussia were given religious freedom , Friedrich Wilhelm had to return his conquest to Sweden in Pomerania . <EOS>	78.0	0.360770582178288	from, conquest, to, Sweden, in, Pomerania
Nii et on mõistlik, et me ei nimeta härga ega hobust ega mingit muud looma õnnelikuks.	So it is reasonable that we do not call a bull or a horse or any other animal happy.	"So it is reasonable that we do not call a bull or a horse or any other animal happy .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	So it is reasonable that we do not call a bull or a horse or any other animal happy . <EOS>	100.0	1.3158298440026652	
Siiski, kui lahingud olid tulemas, tehti alkohol sõduritele vabalt kättesaadavaks, et vähendada enne lahingut pingeid.	However, when the battles were about to come, alcohol was made freely available to soldiers in order to reduce tensions before the battle.	"However , before battles , alcohol was made freely available to soldiers in order to alleviate stress before the battle .
"	OK OK BAD BAD OK BAD BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK OK OK OK OK	However , when the battles were about to come , alcohol was made freely available to soldiers in order to reduce tensions before the battle . <EOS>	100.0	1.2848470592340762	when, the, were, about, to, come, reduce, tensions
Eestis alustas turvafirma Securitas Eesti tegevdirektori ja juhatuse esimehena tööd senine tegevdirektori asetäitja Ergo Oolup.	In Estonia, the security company was launched by Ergo Oolup, Deputy Executive Director of Estonia, who chaired the Estonian Executive Director and Executive Board.	"In Estonia , Ergo Oolup , former Deputy CEO , took office as the CEO and Chairman of the Board of the security company Securitas Eesti .
"	OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD OK BAD BAD BAD BAD BAD BAD BAD BAD OK BAD BAD BAD BAD BAD BAD OK OK	In Estonia , the security company was launched by Ergo Oolup , Deputy Executive Director of Estonia , who chaired the Estonian Executive Director and Executive Board . <EOS>	47.0	-0.7661727519776916	the, security, company, was, launched, by, Ergo, Oolup, Deputy, Executive, Director, of, Estonia, ,, who, chaired, Estonian, Executive, Director, and, Executive, Board
Sellepärast ei ole ühte headuse loomust kõigis heades asjades ja kõik nad ei ole soovitavad sama aspekti all.	Therefore, one piece of good does not exist in all good things, and not all of them are recommended under the same aspect.	"Therefore , one nature of good does not exist in all good things , and not all of them are desirable under the same aspect .
"	OK OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK	Therefore , one piece of good does not exist in all good things , and not all of them are recommended under the same aspect . <EOS>	69.33333333333333	0.4743692623726591	piece, recommended
Need mehed purustasid oma Vene vastased, kuid kui mõlemalt poolt valgus peale suur hulk ratsaväge, ei olnud võitja veel selge.	These men crushed their opponents in Russia, but when there were a lot of foam from both sides, the winner was not yet clear.	"These men crushed their Russian opponents , but when large cavalries came in from both sides , the winner was not yet clear .
"	OK OK OK OK BAD BAD BAD OK OK OK BAD BAD BAD BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK	These men crushed their opponents in Russia , but when there were a lot of foam from both sides , the winner was not yet clear . <EOS>	19.0	-1.2412023828800895	opponents, in, Russia, there, were, a, lot, of, foam
Tai riigiprokuratuur esitas ametlikud süüdistused endisele peaministrile Thaksin Shinawatrale.	The Thai Public Prosecutor's Office formally accused former Prime Minister Thame Shinawatry.	"The Thai Public Prosecutor 's Office formally accused former Prime Minister Thaksin Shinawatra .
"	OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK OK	The Thai Public Prosecutor 's Office formally accused former Prime Minister Thame Shinawatry . <EOS>	85.0	0.9736136423270172	Thame, Shinawatry
